Compound_ID,Norm. Area: HILIC_Neg_1D0.raw (F125),Norm. Area: HILIC_Neg_2D0.raw (F126),Norm. Area: HILIC_Neg_3D0.raw (F127),Norm. Area: HILIC_Neg_13D0.raw (F134),Norm. Area: HILIC_Neg_14D0.raw (F135),Norm. Area: HILIC_Neg_15D0.raw (F136),Norm. Area: HILIC_Neg_25D14.raw (F143),Norm. Area: HILIC_Neg_26D14.raw (F144),Norm. Area: HILIC_Neg_27D14.raw (F145),Norm. Area: HILIC_Neg_37D14.raw (F152),Norm. Area: HILIC_Neg_38D14.raw (F153),Norm. Area: HILIC_Neg_39D14.raw (F154),Norm. Area: HILIC_Neg_49D21.raw (F161),Norm. Area: HILIC_Neg_50D21.raw (F162),Norm. Area: HILIC_Neg_51D21.raw (F163),Norm. Area: HILIC_Neg_61D35.raw (F170),Norm. Area: HILIC_Neg_62D28.raw (F171),Norm. Area: HILIC_Neg_63D28.raw (F172),Norm. Area: HILIC_Neg_85D28.raw (F188),Norm. Area: HILIC_Neg_86D28.raw (F189),Norm. Area: HILIC_Neg_87D28.raw (F190),Norm. Area: HILIC_Neg_97D42.raw (F197),Norm. Area: HILIC_Neg_98D42.raw (F198),Norm. Area: HILIC_Neg_99D42.raw (F199),Norm. Area: HILIC_Neg_121D7.raw (F215),Norm. Area: HILIC_Neg_122D7.raw (F216),Norm. Area: HILIC_Neg_123D7.raw (F217),Norm. Area: HILIC_Neg_133D7.raw (F224),Norm. Area: HILIC_Neg_134D7.raw (F225),Norm. Area: HILIC_Neg_135D7.raw (F226),Norm. Area: HILIC_Neg_Blank_MS1.raw (F233),Norm. Area: HILIC_Neg_Blank2.raw (F234),Norm. Area: HILIC_Neg_Blank2_MS1.raw (F235),Norm. Area: HILIC_Neg_Blank3.raw (F236),Norm. Area: HILIC_Neg_Blank4.raw (F237),Norm. Area: HILIC_Neg_Pooled_QC1_MS1.raw (F239),Norm. Area: HILIC_Neg_Pooled_QC2_MS1.raw (F240),Norm. Area: HILIC_Neg_Pooled_QC3_MS1.raw (F241),Norm. Area: HILIC_Neg_Pooled_QC4_MS1.raw (F242),Norm. Area: HILIC_Neg_Pooled_QC5_MS1.raw (F243),Norm. Area: HILIC_Neg_Pooled_QC6_MS1.raw (F244),Norm. Area: HILIC_Neg_Pooled_QC7_MS1.raw (F245),Norm. Area: HILIC_Neg_Pooled_QC8_MS1.raw (F246),Norm. Area: HILIC_Neg_Pooled_QC9_MS1.raw (F247),Norm. Area: HILIC_Neg_Pooled_QC10_MS1.raw (F248),Norm. Area: HILIC_Neg_Pooled_QC11_MS1.raw (F249)
12.435_312.9959_HILIC,545704.2099,932842.2487,1621819.35,733645.5116,1286669.274,839549.2659,390668.5726,376391.6891,456418.1419,983432.9504,950762.4423,833192.2886,386954.382,414940.1631,666295.7036,495432.4959,472213.0335,471552.9011,652511.3826,2626101.559,2675254.518,631458.8204,445006.7078,1054820.309,581316.9731,954333.7421,587831.9952,8848264.512,5316197.823,8905042.949,17993.56386,18830.56767,43610.83465,57349.58162,59266.24614,38027.52758,239708.3721,220037.4211,207537.9692,208664.5632,58843.34141,245071.9048,249913.3225,136422.1642,255984.8997,201216.7324
7.83_547.81701_HILIC,6294578.896,4431702.867,2175251.378,6089686.634,6052019.741,5647848.838,6277918.908,5713506.996,5952030.546,4681381.731,6131484.985,3843506.988,7093950.063,5750837.839,5135267.331,8186380.116,8018461.309,6667413.199,7492935.564,5540498.459,4761121.397,5710296.542,6101998.033,6468787.177,6393369.351,8650340.798,7236071.149,7019400.406,5398429.368,6186300.278,73309.0357,81825.24971,61551.74268,82526.98364,80707.65422,948658.32,616979.5057,763101.8393,783720.7797,729588.4545,888458.9625,717555.4862,757268.1018,854034.4226,699822.5023,810653.1088
20.934_409.04997_HILIC,818395.6537,1070863.064,905858.7529,446796.8567,7840971.494,969606.3304,662336.4653,811096.064,558439.2775,1575855.472,6371335.125,348800.2303,629415.011,1722872.543,921743.9609,5758885.748,4394724.208,584832.5696,528386.7463,529751.0902,538576.8534,750484.8395,606789.3687,907357.9578,2157028.849,674528.014,1146036.299,430331.785,571229.1804,527917.7516,34346.42428,46154.14786,77038.28769,80080.01911,45783.78393,139132.5989,130079.8941,118646.3039,94788.8033,50218.90281,118184.291,62606.29847,76130.50874,66021.17585,152432.8624,108722.7672
15.373_211.01891_HILIC,664565.5844,791482.735,552419.7068,521300.027,744986.3495,743138.5959,557913.0623,488756.3229,671578.0794,950447.8106,418526.2036,620378.9862,2817335.862,782752.2879,2919333.291,1380033.188,685410.7071,638514.6878,753047.3512,739249.0456,544948.3216,638256.0176,815799.0455,949525.2053,1395542.414,791651.874,769192.3915,734250.8338,726675.7353,3961362.833,47470.44697,48817.59799,120112.2933,75735.25622,76872.2773,129956.9912,125393.2985,101553.174,100085.5992,95122.24868,147472.6385,80015.47559,90904.76953,115667.6763,104947.9821,109487.2408
4.227_553.04966_HILIC,3674075.56,4533172.862,2804446.755,1187844.785,1734597.493,1371854.236,656249.5008,2004500.703,1398952.284,937333.0619,1367614.379,1427981.427,1311343.952,1906297.202,1615903.061,7323142.819,2965790.175,2762625.764,999286.8544,922233.7274,1605425.084,1931605.673,1947781.583,1379260.805,1104167.847,1072945.906,1085586.913,1682291.925,909772.5736,1195664.029,83936.3724,99683.10431,108606.4052,96764.84687,99995.30024,198945.4991,311126.3765,143311.9928,144673.2224,135684.9186,151768.0921,175251.4214,165875.4075,327475.7652,170639.0303,154576.4474
5.465_165.01699_HILIC,1341804.53,2049777.816,815364.0237,3192015.799,1123254.372,1583365.082,1783531.68,1316425.612,2447329.612,904613.7087,2823682.984,1051099.592,1170849.89,2023058.093,1277842.723,2205180.327,3102443.411,2235128.403,1643428.76,1080534.458,1495112.904,2165668.212,1016223.304,1060718.885,1160689.285,1162461.925,1129864.228,2117824.486,922732.4256,890956.4345,70620.53011,87313.8428,80523.80365,101287.7139,105353.3036,149776.4498,155574.554,139552.6956,150859.9688,139568.9939,186065.2345,261422.8704,207963.0692,202549.7184,207230.8079,159385.7614
15.113_466.83953_HILIC,743259.7028,1034257.722,1338721.531,2259493.552,558710.5911,658649.3879,644397.0831,563143.6739,1127277.962,815460.7356,400838.7119,456632.9227,628796.7154,586418.8985,636879.3553,590386.5901,652241.1408,732798.2857,636160.4602,817491.4716,972260.0047,545484.6557,603297.2122,546504.1245,1000136.456,1317932.92,1413574.968,665819.9459,536474.5301,600945.7884,30317.94322,72532.15775,60918.68881,82382.75777,82339.2436,194105.2294,172589.5755,163146.615,140427.7103,171111.5006,167541.7736,188084.2609,135733.4682,227715.4601,153745.9529,123098.1274
7.935_622.69877_HILIC,2241863.016,4042685.085,4965744.243,4591365.884,4189200.069,2572512.473,4627540.954,3708930.008,4429899.919,3132014.053,4362535.495,2492551.085,9206781.54,2008616.621,4278548.391,6148629.282,2508610.39,4707007.284,3820981.496,5039994.285,2824124.757,2961771.894,5194780.964,2879561.132,7097951.387,4870858.308,5912257.631,3928989.211,1066269.593,2750006.571,82918.51951,103407.1408,84063.90673,106844.6893,105559.9407,584374.1842,579384.5109,625105.9109,559784.3011,583160.4896,506301.2302,737492.8734,471497.1107,767480.8361,564647.1966,517081.3157
5.743_149.00322_HILIC,811847.2072,878301.8465,1519726.039,1475018.001,829092.356,845783.8045,866753.7319,1887450.649,1475091.446,680202.4398,1643754.47,813932.9653,1401675.119,1002426.761,1078394.527,1038575.632,1270508.194,954257.1358,961492.2097,837118.9633,795993.2619,880345.7367,847139.7103,1185529.115,4286612.255,1182703.539,1492548.376,1517025.118,1418404.265,909573.41,72847.68125,62020.97932,103430.4673,96880.85478,96476.89411,118704.0792,104361.5819,274538.1326,153774.0534,119134.106,112235.618,202917.6003,176595.0218,222314.5579,140072.8283,286259.8668
1.42_146.90844_HILIC,2360404.232,1646822.721,727163.3536,6524899.554,820170.7558,840810.2282,2294301.653,2724475.353,3196834.407,722514.4981,755263.9933,935111.703,2560057.125,2786037.002,2415295.569,1273300.989,2279622.004,1172684.974,942833.0141,925154.77,849798.201,990395.7133,1182436.111,1054709.14,2059772.758,2350258.12,4219624.392,1052952.468,1989095.326,1076064.607,43802.08126,58321.48893,72485.59425,90741.45892,96916.70349,391636.6035,268458.1755,436976.3258,221320.9026,369929.7606,399931.2159,476668.6072,259539.9236,292582.3356,523972.8289,482979.3017
3.6_374.86876_HILIC,1113456.38,1076313.651,921604.069,970545.7235,1058144.851,1022314.345,1132540.503,1281194.631,1335985.804,845922.8089,832695.5579,1081513.178,1888737.792,1473801.069,1380310.996,1263083.737,1422172.374,2428837.127,967387.9063,906046.7277,899756.8266,1032972.371,1058116.45,1028605.664,1245568.233,1158543.825,1208766.234,918229.6161,1044377.939,972198.9887,60098.50738,83637.84625,82622.13323,108622.2916,115391.6947,276759.35,374743.4706,576195.9808,450454.0019,494553.7327,160176.479,254648.8128,526739.9379,305814.0342,284781.9833,497996.6286
11.415_263.03486_HILIC,841008.8699,872558.5392,826293.1681,954757.9588,7166229.187,856537.749,881122.7087,1191552.663,909705.837,682435.0715,734803.451,614689.896,848132.4847,937955.3137,900281.9005,1059900.987,1020624.399,944791.0233,832103.6082,752128.3574,913655.1183,1027632.687,1449604.513,1241079.878,1416189.083,956416.7527,926410.3736,806169.651,866067.7539,909506.5232,48789.01274,65793.78461,68957.80554,86093.73163,88602.84893,295883.4185,197305.8728,182330.8411,132684.0219,199470.6616,116497.4891,162674.2936,158052.0048,265954.4146,252502.0217,128935.5627
3.594_539.81_HILIC,799921.7512,772656.7509,601920.8824,678075.5989,753280.5473,728365.4929,791383.4581,898745.2988,943890.6323,593523.6727,583790.7351,742554.7707,807651.7081,1024439.625,958702.5753,872457.3988,835174.8799,822492.9751,656555.3271,614426.1264,609666.765,694560.4232,711148.8175,775393.9624,791126.4233,765851.1813,796559.9364,594192.947,639275.5025,607115.9785,43240.40184,61319.05832,52529.36524,70458.73492,75767.02782,707139.6504,639824.1358,887214.823,708593.8517,956099.2565,616786.8707,769046.1432,653279.096,819803.1466,776418.2999,754898.4607
3.068_173.96256_HILIC,1016518.656,992632.1773,887307.6017,3053418.273,1937330.005,3759942.504,965822.4237,1138169.885,1046111.414,3453780.905,6325641.348,1789941.581,941231.3797,969509.4751,949180.4479,943908.9057,975292.1627,889809.1928,930865.7914,1280593.602,2267955.957,700554.2301,661607.8912,709971.4797,701787.9831,721594.239,715890.5934,2136598.094,2618276.775,1550738.241,61490.27794,92848.6216,50082.41899,63235.94277,68685.22809,278058.3442,184015.338,202355.4279,145078.3045,135742.7954,105011.0282,105970.0279,107063.3145,246083.2152,95225.39083,187140.2388
17.971_525.05559_HILIC,461668.7707,408420.4561,477699.0096,528193.91,876951.6075,475532.0835,492362.4259,446276.6142,615832.632,771920.2905,422770.0598,457608.419,654656.3395,600489.8959,1062003.083,3765932.47,708788.069,504342.0856,1025635.073,415432.7277,624880.5602,571903.2795,634878.9205,1789774.997,3154999.345,489076.5178,475647.411,430810.2892,253514.9283,521354.0647,20109.09012,43363.79397,34691.68991,42614.75521,41946.06979,133531.3528,90456.86987,59950.35895,108759.781,89433.5479,53061.2343,54863.60612,91912.7812,65878.69956,75183.83191,148597.2304
14.863_352.87852_HILIC,4779049.842,6177842.046,4958409.945,3645452.717,6297882.2,5802811.745,1739665.963,3968153.83,3113575.052,2150916.003,2616938.473,3694875.625,1219438.909,689512.6046,911448.5172,2154027.97,3059129.694,2535686.259,1102698.798,2343883.713,2812326.341,5135351.037,3584501.5,4947618.084,4970298.202,2037593.306,2660179.447,3196625.171,2837520.882,2852464.213,39206.96872,84467.90857,56077.03917,69658.72521,74946.5355,542529.2945,271628.9099,311541.4288,343101.3921,370258.7067,320212.6351,314753.0367,403096.3624,317743.7816,342594.2442,445939.5212
18.573_209.00674_HILIC,1072612.458,1174023.389,1362159.297,1089929.437,1273805.837,1170373.092,1239932.889,2531434.024,847938.4309,875846.1578,730033.6029,1207261.58,1032095.384,2813036.293,934605.7952,9070365.153,1649793.899,3611432.384,1094072.921,749049.0556,714330.099,825644.942,3303717.255,824823.565,1781274.912,1148344.95,917200.0723,732127.3122,738782.6649,694014.9589,50991.8355,113258.721,62294.32999,79285.29025,76251.16306,191665.6429,163856.1035,137693.106,206075.2356,127795.1262,213428.4224,108501.4683,118144.8608,186749.3163,147821.1356,266249.4891
3.213_555.0464_HILIC,3530230.18,1111756.106,1826345.695,2594039.443,2553342.201,1580638.339,7654976.283,2868724.17,2086795.9,1402719.426,900640.0367,1067621.049,1400829.476,3021880.45,1704941.519,1448765.463,2091069.492,1129561.665,1292327.519,3262149.278,815248.8135,942518.6486,1106673.199,972660.4824,1076821.353,1455669.846,3760262.298,1702313.468,859482.1997,958018.442,76586.33186,92001.417,79574.49411,96251.50893,96858.50456,149081.0179,153797.6831,139070.4458,146726.9587,224263.6058,128613.7259,257254.9383,206331.6635,202634.7154,171665.2724,149486.4747
7.816_447.88183_HILIC,2247760.027,1315339.001,2282184.157,2256323.226,2662478.505,1773362.085,8055631.832,2523725.841,1959078.717,2356320.25,1561483.885,1873368.74,2801773.043,2323390.025,2015372.307,3411903.905,2875560.834,2529389.713,1939509.585,1922062.392,1270676.394,2073142.418,2583544.907,1623360.926,2405802.202,2838147.103,3217941.425,2148276.395,1635200.815,1832171.897,47170.18478,58349.74616,41616.27792,52769.30808,55402.29146,285339.4069,254271.4889,242852.49,289607.3431,265017.0092,289061.5807,241270.857,281365.0801,247163.2156,290314.5574,269114.6565
6.774_551.01554_HILIC,3061137.265,1264083.174,1019724.537,1383063.009,1556074.554,1755820.522,1158652.516,3927521.598,2045738.19,1763445.722,855012.4038,2964440.021,1084626.185,2033340.952,1625313.399,1094289.339,2962790.628,1535405.152,864548.6137,760489.4143,979283.3794,820164.3922,1119502.888,4399809.093,1420269.564,4454375.099,2715526.269,1429512.585,1128439.119,673182.5673,73399.04669,79458.06486,67294.20428,63875.03672,105642.5788,257740.548,189229.0687,159036.5545,212508.5934,223493.8025,128682.6567,189685.6036,162818.1707,278942.7158,288483.4034,208809.1996
1.68_232.99656_HILIC,4192283.296,4090637.742,2984095.978,722397.3711,770076.2705,761626.3262,958005.7646,945664.8592,989623.8587,636421.244,663439.7214,803101.7136,886380.9992,920022.0364,960101.5495,926181.4219,891582.1969,978949.7675,686239.0391,703651.3671,645481.6785,725903.6073,755392.1574,792348.0766,2231536.929,3140110.251,2380745.467,685711.498,699640.9783,626693.65,40272.67915,54477.43077,47457.44032,64380.863,63080.47653,338761.7793,334431.4621,248987.1595,234931.1342,260589.9877,312834.5612,180507.0174,370217.9719,212163.8024,334083.3519,204080.1359
7.826_417.85033_HILIC,4266319.186,2637413.387,1910763.316,3133132.932,3614265.291,3396177.528,3489493.227,3488585.362,3548409.731,3192471.506,1855501.419,1180663.285,3573516.71,4558004.215,2181746.741,4802077.691,7079670.217,3858440.529,3767069.767,2322193.443,3107904.689,6162352.44,3129813.22,4592862.179,4931053.162,7018481.694,4278778.581,4221918.2,3035510.086,2985447.339,63115.83985,70287.09788,57203.57819,76567.11637,74921.64119,575916.6831,450080.4581,462243.0023,439151.1617,515404.0354,481357.0978,267278.9931,444169.065,443140.9135,453011.9009,640824.8904
14.851_532.8161_HILIC,3500262.905,2497416.082,2076477.603,5006283.143,5888142.626,4996199.951,639717.6698,1565722.721,551394.9535,2759922.594,1708302.717,1195616.724,572868.7478,568536.8178,571632.1504,701501.995,1522262.332,661854.7659,1365440.234,2044265.415,2678168.452,3145880.02,3372805.525,3267407.198,999638.4801,761018.1687,1941679.663,3880311.39,2504077.231,1387391.075,28838.00753,58243.16284,46498.21353,56448.9416,61489.83052,204554.8842,143132.1398,147156.1324,215361.4511,196747.5697,137532.2763,173590.2341,150903.5804,139108.5825,182525.2915,209454.6928
1.537_286.01497_HILIC,1572150.571,1622273.005,2416386.962,808335.5023,1067413.15,1016011.339,2511172.278,1621844.859,973225.3039,719417.3132,730946.422,834830.955,1198909.421,1321070.192,976510.2975,1060111.138,893728.4826,892907.9482,782419.0579,740280.2573,713460.2418,802357.4114,786228.7096,857730.7627,1075471.009,3163855.283,2779876.168,763614.2368,746933.8909,697497.9713,44665.30409,66537.46952,56124.88143,70754.22923,71274.32582,188203.0948,238136.296,280761.9077,155668.1502,140545.6318,211504.4222,229394.5159,179426.2294,269113.6948,223143.7401,127059.9182
3.543_329.00303_HILIC,2966358.181,1047389.597,718850.2054,818594.6032,993189.3546,815859.0072,828831.6567,1142370.315,861505.4637,2452567.441,577034.7863,762060.1924,732893.6694,793195.1167,803770.628,771663.6004,769873.2414,707996.3603,552044.3344,491025.426,467859.7858,538090.0403,513971.8207,617717.9801,2419381.62,530094.5495,529015.6086,405083.5584,403255.0681,392567.6465,49738.4773,66856.59179,34011.54707,52795.38964,47816.86296,121001.1149,150548.4715,162246.2927,102388.0051,81794.0955,151203.1421,145965.9695,69524.06239,67295.29631,172712.8913,147734.256
14.39_363.00867_HILIC,699326.9463,809856.3709,737638.8682,4486221.944,418955.4194,792343.7751,449709.957,2091380.347,564662.4423,577316.3895,576344.4793,448495.9837,1718931.746,549739.3809,956678.3346,902156.1703,1521280.401,982381.2264,427319.3611,412224.9589,659700.4907,943367.2044,1236749.444,1310233.494,740023.7122,1164581.619,1094278.979,3860990.342,501067.2451,812874.855,17992.24108,26077.9368,41016.68103,52296.95101,54001.07975,111791.2597,97022.29623,115187.863,87471.72447,74675.448,61043.11807,132745.0692,255470.6169,77273.40764,99537.80495,93425.68069
2.919_613.01258_HILIC,790653.8213,713150.2039,646514.8631,664523.7916,1187208.982,759806.1756,2088622.453,843849.0834,1616068.656,891118.4802,917011.1597,728124.1757,1138171.166,1569012.875,917902.2839,1053063.261,1799013.855,2182122.379,703024.5461,2185202.465,1096957.183,756007.5816,1373831.004,1105503.669,854759.1723,874782.4914,873497.14,827200.3992,917180.0789,665575.21,49858.49624,64668.17489,57306.84836,71497.70712,72606.01574,105115.8801,96828.82944,145440.7069,100686.6064,146985.1832,138527.123,106289.5295,174883.7354,105793.3693,156900.5679,107578.9223
10.663_197.00067_HILIC,931088.2415,919644.1106,844062.6575,1343900.524,1522947.999,1274668.822,997447.0766,3757707.183,2095490.802,1137321.643,1174396.399,892038.5704,1785811.097,707241.1452,1055589.393,952049.8154,1369135.435,937463.7084,789054.6571,744841.0084,993587.5646,1051743.432,840142.8624,844158.6772,2327071.252,902894.5519,1385985.153,870118.118,868539.7268,2821750.58,60700.30372,62434.86385,77023.23519,85683.37188,83267.01705,167159.4838,164378.9231,140183.0403,209201.1175,136165.3942,235755.3824,156804.1881,126014.0174,136435.227,134950.0119,193245.5189
15.837_563.03307_HILIC,761592.7491,1572273.618,867321.3355,2463297.895,2498382.189,2757720.701,1014599.66,799965.9499,4219398.564,1047246.438,699346.9884,581247.1579,1402770.592,840445.4732,1005556.721,755824.5201,997216.6716,1567887.757,588613.7632,1239957.161,1207670.777,699793.0267,2825038.236,1466635.851,1254496.655,857126.2666,1104498.691,1059496.849,2797461.118,817175.1506,52011.87227,71561.9325,76185.6113,54186.20805,53811.25575,120990.0107,155982.2112,159122.6317,101937.3522,153045.1976,158752.9151,124436.73,197636.3481,79186.61675,122235.3496,73216.07045
16.011_539.01624_HILIC,721670.7858,528101.9262,691876.7955,538842.83,1061558.882,855237.4882,612405.8884,535205.7992,1044231.669,462221.1638,416283.6583,2004401.098,777295.2725,609997.9107,1000769.319,963479.2032,3137165.929,692123.253,1118102.265,457996.9847,476005.495,920906.4985,948350.5008,605950.3414,688873.1086,565079.4519,583006.2893,1242332.811,696510.6559,960879.2399,27663.13634,51154.90872,40180.36128,46529.01278,50863.51404,88682.07087,78427.38555,83783.05235,140090.3614,110346.777,90323.51684,69815.77342,138712.9624,69026.42029,73294.44032,85165.53167
14.294_377.00769_HILIC,995101.8765,478965.128,599101.9744,831657.628,1419523.087,465128.4807,1254113.131,762253.7927,1056324.092,1487989.593,438878.3376,1457140.387,510564.7557,884514.9714,283151.3314,1607465.459,834134.9805,1327779.287,660703.2394,482602.7482,612052.4802,774659.8725,829908.0731,747970.9577,1576018.809,1408912.906,669908.4729,483746.4898,1642646.668,647584.1225,10300.64624,31578.96657,27291.53639,33561.64166,24846.38651,144278.5684,79675.1411,132969.0041,70097.3502,71778.27092,137858.2736,147361.1291,112955.8507,122286.1467,117894.1875,123378.7412
18.145_509.00563_HILIC,331655.5482,311919.1205,361676.7668,417400.7192,539143.9721,559329.9347,365274.2835,461790.0248,462938.2057,481233.6578,316499.9037,402051.0925,620506.0754,352153.5132,318243.3712,345869.8876,715303.6745,469929.4449,439507.8748,241586.155,304058.5318,297060.4111,491856.5097,359641.9512,300260.754,687106.6238,1314090.408,251970.9388,406134.4634,327866.9563,19231.91498,35868.39432,28759.4232,21505.62214,22210.79005,130942.7598,93587.93401,61417.7166,79786.23458,94705.52192,120591.6322,54034.01682,68281.35733,92579.03728,31135.92816,109313.5281
12.863_194.94641_HILIC,65213329567,50847922568,49466738660,64977100141,73320916214,71816784345,41272562108,36067384827,29654932921,46872189920,41160708351,40889358834,23171074267,21578018419,30382333202,38619757838,43848563555,35141469951,53411711268,51165180121,51156401574,56052644229,54329774229,53839440501,40289713002,31824928514,38504532152,48361173019,48219402686,45336228480,12175408.86,329333.4539,280939.0551,6688122.397,483253.0556,5526649242,6342450078,6360515535,6707017167,5836064707,6349516203,5974546370,6043313810,6033701055,5948253157,6606485629
6.663_195.05098_HILIC,118225130.1,118910737.8,147589528,149912208.9,126495072.4,119202975.1,117702476.6,124780333.8,120438815.9,177451826.6,286112792.8,281160431.3,104866972.8,127861597.3,119989366.5,123824913.7,121055938.5,143587434,167169359.9,83474886.27,208739886.8,99444531.32,1289167860,89159595.26,100805921.8,96757487.46,94019272.59,316281838.7,501118867.3,666984595.2,1741057.898,2221973.619,1869880.545,2567444.045,2542220.56,322701202.1,313133422.1,314533310.6,326055275.2,326389703,304033349.5,318263055.2,338865567.8,332781746,345841502.7,288588845.2
11.361_165.0404_HILIC,2163589675,2142004769,3822269233,1179892460,828504286.1,1185076370,35914791.93,16577677.82,22132157.71,823805728.2,931664045.6,392022348.7,37966897.03,8314714.604,28071940.5,22953322.95,19544806.7,18942108.72,473120612.4,739572497,809976262.2,789225724.2,678393497.9,275353610.5,175995415,75028641.71,352399140.5,955581807.3,1511375669,1515778749,428123.4962,541561.7282,475550.821,649535.5449,643891.3574,488787179.5,663186345.1,691803020.5,743610760.6,643286001.3,573154257.7,607160730.1,643710441.8,637394715.8,646877407.3,618084475.6
4.462_287.05613_HILIC,9061590.066,9272397.855,8598839.829,5534031.617,5971349.762,5749288.277,5466910.863,6175625.486,5999931.215,4089302.622,4041050.413,5134863.608,5237750.529,4912847.406,5186619.922,4839102.064,4695252.216,4492207.447,3357510.28,3017673.223,2876476.87,3145252.365,3130454.932,3336457.363,3108687.926,3154597.826,3102463.658,2461447.976,2392443.593,2316262.892,363396.2707,527908.0737,219637.964,283189.1596,275458.0207,105827225.3,85307293.59,83436080.82,71782138.42,80578986.2,80783585.25,80263420.92,87874327.76,84400824.86,84803578.33,94325455.6
10.799_179.05605_HILIC,156859519.1,180691180.6,270554055.5,115719373.9,40386298.9,32031247.69,47427078.43,35958320.27,26365988.03,23952802.37,38741547.08,5053275.605,55250331.55,4826383.607,21380101.54,4683390.072,34565782.48,32830602.39,4831819.001,3371468.533,9273463.739,59077639.39,22967903.19,37223824.89,80039491.45,110204663.3,80990586.54,6240439.52,33046477.29,54049179.52,169589.4255,204728.2685,285438.424,370402.4043,387112.8138,126048086.6,121867901.8,114799794.2,124331589.5,55278692.51,122364052.9,112452741.1,120653501.8,126695443.8,78743820.44,148686380.5
9.662_225.06158_HILIC,2921467301,3866018709,1093917497,1430681594,238865850.8,1015726855,15463348.15,15572405.45,16903828.67,498601465.3,1550983819,952072757.7,14235732.07,12874211.26,11801722.55,15881196.15,15253811.3,14844715.46,47946317.6,227912771.4,359734263.4,11951903.62,288196601,11207217.2,11559068.92,12157015.41,11363430.24,263066203.2,1211428715,1451274271,966476.9515,1225830.79,857631.0785,1145012.028,1144828.723,297227025.8,107418661.3,248313928,264208223.6,228019404.2,230764470.8,221754532.3,228055224.3,221449975.9,233129929,214766087.6
9.934_149.04557_HILIC,14131504.65,25097269.02,35616313.74,3247073.183,3512542.877,3522849.245,5601296.454,3411034.593,3750776.069,2871721.841,2845586.056,2591023.822,11349950.1,2820885.736,4743344.715,3783619.949,5865818.105,3741014.137,3109551.07,2842104.462,2857694.511,3080102.948,3236444.09,5451286.035,41291145.48,87947455.97,214287284.3,3243914.575,3313907.89,3147035.042,200121.0088,270862.1751,254698.0868,315397.6573,314828.523,118759593.3,133248896.9,141026742,149725390.3,128055919,128421042,131328064.7,134881726.3,132029516.9,131969022.9,134427607.5
1.757_335.07741_HILIC,1245125.833,1432678.094,1027813.809,1134383.001,1460534.52,1295441.681,9584231.703,1692007.209,1615873.966,1106574.825,1327867.117,1513017.783,2419628.875,1723852.953,1715000.778,1593129.802,2065521.384,1592942.499,1571981.864,2532463.872,1438968.329,2367988.572,2047315.406,2318126.669,1182633.715,1222716.946,1293382.245,1234391.115,1718506.991,2286746.223,61741.52638,80301.21528,72798.99321,96889.22479,96636.88762,197865136.5,174125454.1,165267298.5,175102694.8,178723529.5,176789447.5,182796213.3,179789770.4,188762907,196377099,161729113.3
7.551_353.08796_HILIC,103184800.7,256314529.1,131829131.7,2776485.144,3041039.562,2984680.717,3325934.14,3378787.7,3811485.464,2634279.543,2617717.448,7139011.801,3354564.861,3912008.969,3466922.884,3805060.616,3694665.43,3377997.318,3129928.577,2940790.704,2768371.735,3141218.138,3188784.634,3162188.345,3544823.65,3481506.113,3609410.987,2981769.203,2907483.741,2873471.436,176289.3007,230985.8761,249971.0532,326708.3012,332768.4394,60801128.32,67868236.11,71333829.68,74422969.43,63990619.31,69793654.66,68311956.99,69336347.93,66622362.63,66809788.05,66023269.55
9.024_316.94793_HILIC,2295768851,3620856363,3288434076,3602681961,4076702776,4032707839,3691193658,3599617533,3502741618,2612301381,2483198158,2553143370,3192301748,2978432544,3098524989,3551315752,3498661170,3253449723,2772800520,2608969627,2533536789,2848300356,2761450477,2719388252,2851016803,2798763993,2705382798,2387211227,2379474181,2198646007,26004035.89,17343305.06,47911258.04,45794804.39,48429884.19,249147294.5,432162991.2,420390924.6,429441582.9,376236930.1,399343242.4,373671206.2,376603588.8,365322812.5,371811044,407814091.6
8.201_119.03501_HILIC,143222674.1,269586560.2,309884233.8,6430836.581,27967158.19,11823947.41,3500462.031,14841352.47,3759654.993,4164756.521,10653475.76,23572924.99,4380081.85,3486181.338,2911440.315,3955970.919,3791254.806,8776181.942,3145831.059,17803375.61,31418960.52,2947300.408,5194490.013,3027360.495,43073788.74,29620994.37,67565888.47,9592999.497,3326864.53,22993517.69,404849.908,265148.9694,273425.1472,321805.7944,335148.327,47915163.48,45240439.57,46807081.18,55024458.15,42478362.8,43099953.57,45637902.25,41045389.12,47583727.62,50748592.2,49272152.98
12.315_387.11466_HILIC,160073913.2,173323448.6,208107196.2,9230422.288,11281340.29,8254003.779,7970765.384,4085488.706,10006091.35,62566146.99,34607471.44,22403507.29,10458892.85,9620831.188,11439799.11,2959768.117,2221131.54,2978968.09,94604590.63,61579964.58,171917774.3,78162398.35,3295389.881,43324862.78,8244024.45,6468044.325,12738372.15,7379025.917,22776487.48,17442009.2,118657.9307,141825.3644,132378.897,184847.9039,187249.1723,52179516.98,51048303.89,57207183.28,56359798.49,51315755.44,53729330.69,51313046.7,52187894.48,54201375.83,52920896.19,55602515.59
