Compound_ID,Norm. Area: RP_Pos_1D0.raw (F1),Norm. Area: RP_Pos_2D0.raw (F2),Norm. Area: RP_Pos_3D0.raw (F3),Norm. Area: RP_Pos_13D0.raw (F10),Norm. Area: RP_Pos_14D0.raw (F11),Norm. Area: RP_Pos_15D0.raw (F12),Norm. Area: RP_Pos_25D14.raw (F19),Norm. Area: RP_Pos_26D14.raw (F20),Norm. Area: RP_Pos_27D14.raw (F21),Norm. Area: RP_Pos_37D14.raw (F28),Norm. Area: RP_Pos_38D14.raw (F29),Norm. Area: RP_Pos_39D14.raw (F30),Norm. Area: RP_Pos_49D21.raw (F37),Norm. Area: RP_Pos_50D21.raw (F38),Norm. Area: RP_Pos_51D21.raw (F39),Norm. Area: RP_Pos_61D35.raw (F46),Norm. Area: RP_Pos_62D28.raw (F47),Norm. Area: RP_Pos_63D28.raw (F48),Norm. Area: RP_Pos_85D28.raw (F64),Norm. Area: RP_Pos_86D28.raw (F65),Norm. Area: RP_Pos_87D28.raw (F66),Norm. Area: RP_Pos_97D42.raw (F73),Norm. Area: RP_Pos_98D42.raw (F74),Norm. Area: RP_Pos_99D42.raw (F75),Norm. Area: RP_Pos_121D7.raw (F91),Norm. Area: RP_Pos_122D7.raw (F92),Norm. Area: RP_Pos_123D7.raw (F93),Norm. Area: RP_Pos_133D7.raw (F100),Norm. Area: RP_Pos_134D7.raw (F101),Norm. Area: RP_Pos_135D7.raw (F102),Norm. Area: RP_Pos_Blank_MS1.raw (F109),Norm. Area: RP_Pos_Blank1_20230109161140.raw (F110),Norm. Area: RP_Pos_Blank2.raw (F111),Norm. Area: RP_Pos_Blank2_MS1.raw (F112),Norm. Area: RP_Pos_Pooled_QC1_MS1.raw (F114),Norm. Area: RP_Pos_Pooled_QC2_MS1.raw (F115),Norm. Area: RP_Pos_Pooled_QC3_MS1.raw (F116),Norm. Area: RP_Pos_Pooled_QC4_MS1.raw (F117),Norm. Area: RP_Pos_Pooled_QC5_MS1.raw (F118),Norm. Area: RP_Pos_Pooled_QC6_MS1.raw (F119),Norm. Area: RP_Pos_Pooled_QC7_MS1.raw (F120),Norm. Area: RP_Pos_Pooled_QC8_MS1.raw (F121),Norm. Area: RP_Pos_Pooled_QC9_MS1.raw (F122),Norm. Area: RP_Pos_Pooled_QC10_MS1.raw (F123),Norm. Area: RP_Pos_Pooled_QC11_MS1.raw (F124)
1.325_196.06362_RP,2178738.025,2527441.726,2150269.878,1048219.198,1088063.287,1114900.061,9657227.071,13715876.83,12949899.81,2413992.797,3856768.304,1360623.056,12524274.51,8927423.716,9777274.165,2925611.647,5534393.491,9952808.698,654900.2774,677331.661,772808.1168,12165698.4,5130390.971,2046956.578,7710116.605,12119407.21,14224398.83,1003552.126,920842.7129,932136.0115,16785.72428,23324.24352,24798.85816,17915.24873,1036771.153,958887.0652,1251521.623,1283918.642,1160669.054,1188663.427,1335758.362,1274387.352,998443.1856,1217544.475,874596.0452
7.611_127.05008_RP,61679090.32,87028412.33,63737585.13,34256526,28787784.47,29640131.26,1479951.13,1549586.042,1640218.657,47632385.24,48078623.26,22737420.1,1321148.036,737972.8473,828031.1975,1623303.778,1592385.161,2203500.655,34109378.82,61364199.65,57325945.87,33420025.71,27274598.88,3310953.072,1184134.001,2302739.508,2319779.997,37682145.9,36623034.87,35364095.56,51499.668,129971.4598,66251.45346,37623.3881,8101045.966,16224010.17,15072676.01,15842098.23,14176530.73,15673922.07,13542935.11,14493129.97,13946517.5,13160383.66,13038482.43
12.483_189.09086_RP,2382145.575,1772356.67,1700372.346,2059571.745,2372392.723,2501845.239,3107723.883,5039992.461,3588050.808,1268369.111,1111840.791,1859735.954,3215782.938,3178211.612,3556993.293,3905683.057,4085281.118,3780911.45,2688019.735,2098941.711,1998660.37,2621743.692,2501199.757,2522020.419,2959382.351,2894143.509,2905744.614,2040269.881,1866184.324,952357.6189,117993.3823,665797.6044,168266.2252,92129.17069,17606521.64,16819506.7,15277421.57,13556863.75,13604436.89,16380994.79,15671261.63,13602886.16,16625642.98,16269555.1,16287697.27
11.766_211.14392_RP,417257334,250992185.5,524418929.1,46031671.81,42123648.06,40123876.79,3205293195,2765930718,3624985621,133890868.4,113243821,117435988.5,5414021244,6398429891,6544161187,849035851.4,322745982.4,2229131702,69469803.35,130067052.2,203894813.4,910358030.9,475846717.9,467382333.5,1576531618,1677618471,1752354246,91576534.24,147732675.2,140078889.9,119084.4092,350403.3329,180164.8034,90116.58626,209973990.4,213137064.8,201622742.1,213591263.5,209283884.7,210662806.5,201482221.1,199591486.2,208208701.7,203947473.4,213960048.7
13.404_211.13271_RP,85526524.47,39174547.61,69464145.7,46927350.64,30147861.07,50554654.41,170501763.3,30414790.6,161640543.2,62295319.82,19187787.78,74403618.23,129913257.2,111222899.5,156375857.6,97625847.69,161157726.7,134196665.4,67001433.34,53875734.58,29369691.02,101838812.6,56002816.6,72519795.23,124131360,35426847.31,163754421.7,65224546.99,39520271.88,49509110.09,4912267.363,11793875.26,4098821.872,3809930.661,36964868.32,41035863.67,31773124.11,40206099.35,35332305,39072627.47,38815418.82,39292586.63,38263503.48,36051934.2,33714881.69
6.353_189.12323_RP,78427088.18,90255387.51,104064828.9,178600609.2,165022537,145365361.3,1245300.191,1341985.068,1366133.163,246815900.4,327174590.7,301078631.1,1860527.403,1092135.112,1295554.119,1279458.745,1326554.944,1270352.076,160952276.2,246543087.3,278462789.2,1420730.976,1761202.134,1274685.5,1063212.888,1027617.513,1091966.02,309034404.2,308012457.8,375570530.9,44312.24221,68495.28784,60130.97027,33800.10149,21475728.32,30813816.53,30311301.01,29649078.38,28316759.75,29854658.61,27238120.67,28535851.83,29077976.44,27238619.72,27141829.2
6.593_189.12322_RP,54622914.32,71007369.09,76018524.48,156386196.2,138491288.9,131896368.9,1320979.543,1660671.836,1447556.62,110911195.5,201368134.8,161726675.1,1140533.057,1131448.512,1341765.943,1334219.069,1346320.849,1318692.949,101576095.5,123849661.4,142040375,1153217.47,4678932.247,6316891.033,1512956.088,915316.3041,1016454.815,201030572.8,189080994,196472826.7,46911.58536,79858.34389,65591.94164,31650.53064,12338182.15,21589692.12,20572412.14,21142116.3,19803479.02,19801663.26,18607431.13,19534843.24,19479946.15,19026547.02,18028667.91
1.331_162.11234_RP,493189845.4,657735133.4,776173192.1,192918567,168432024.7,131618392.1,3997594342,153421949,2124999311,73634835.43,65219370.28,57347469.52,335689412.6,69843444.77,243332385.8,35961331.93,84955974.71,38534200.15,81535200.51,114892217.2,90901536.17,354231930,118892789.4,182913892.5,160012298,282207402.3,559180174.6,89454897.21,108839324.2,129228291.1,33074.63362,230788.0697,254567.6905,36837.66989,153525792.8,142976733.4,146391864.2,135757359.8,140573556.4,126386588.7,142994373.6,148943699.2,140853547.2,147887515.6,142975579.3
1.243_162.11231_RP,278627059.5,278391647.7,418261297.6,2886416498,2441291436,2384796975,52045668.01,29730665.1,22961246.07,2096427803,1948765866,1806666878,16086722.61,23031598.19,26828476,12725629.44,54076421.8,3826950.048,1288646087,1517227353,1550385827,3556903065,2712118942,2284035763,27231371.92,21028181.81,15759147.69,2090300979,2768167816,2273713565,147857.4261,303238.7409,158019.6692,56963.49244,294198504.7,258603675,280470751.3,253740887.8,269135156.5,256077079.7,269187672.5,270194143.3,276387929.3,265282172.7,273515900.7
1.195_162.1123_RP,49374667.95,68904787.1,87601361.78,4791215.956,6381292.087,4570264.734,379630902.9,160278979.6,210047392.1,7462412.13,7397051.644,6010718.535,149769104.3,131603116.2,46055106.7,42215849.16,54129277.3,304276348.4,10006404.9,9882573.904,8060684.432,12253423.85,8877927.754,16680694.08,231188641.1,423390470.8,340632848.8,10533733.07,8660420.612,7759445.373,156513.8593,294289.2165,264709.1397,25993.93405,13767385.3,12866590.7,12264060.61,11094389.23,12352411.1,10400706.53,12745994.17,12269766.53,12132608.17,13233259.78,12613772.43
12.047_211.14393_RP,392286213.6,286853658.3,457752471.4,49696316.43,43379442.14,19622649.18,2582562608,2373901790,3311761932,122381181.7,118681301.2,123879461.2,3712764494,5056093939,5009258015,295294769,57546249.6,1641278754,66034156.14,114388957.6,185687650,837019528.3,476768637.8,447332654.3,1419678418,1407604047,1507017473,93126246.41,137322057.4,133689557.1,116150.4777,481442.767,160629.7225,94085.73755,257763987.8,250211655.8,241239395.6,264058568.4,251373164.6,246329533.1,245100032.3,240751280.9,258379375.5,245814954.4,251079716.4
11.598_211.14393_RP,26911153.83,12378705.47,35975071.37,45734097.78,41855661.73,2018895.145,283613448.3,265290993.8,276582041.9,1027181.825,966875.553,1185131.043,982596783.7,656559324.6,764239393.1,236071474.1,236750918.7,179381383.2,1814563.085,2789343.745,1436185.416,2790764.096,1925697.627,2241084.946,108723218.6,92295815.42,122150060.5,4178741.075,7030304.147,5792110.212,98161.48274,179472.2745,147063.5732,81360.35136,13490399.99,14274824.4,13213072.49,14369817,13967964.14,13545388.67,13405212.43,13384148.84,13555458.6,13865442.93,13695906.68
9.226_423.12818_RP,1543999.86,1326970.632,1050880.286,1259596.932,1560726.769,1611807.278,2057059.884,2201841.422,1323891.41,751719.8973,702943.0984,714578.2887,1922928.267,1895441.153,2073955.07,2314879.941,2497207.194,2336451.227,1116117.078,987956.1938,863095.6925,1472415.534,1203816.944,1367377.549,6568559.16,1844480.102,1815123.495,761615.1334,683406.5275,568357.0305,77312.81082,102013.8579,78088.18633,37915.42162,23369899,19781069.33,19985560.95,18733308.36,19766362.91,18554514.5,19397464.89,20046169.79,20132555.28,20903967.97,21140112.84
3.029_423.12818_RP,664015.9513,583636.7761,503295.8265,537609.7069,658153.8654,651847.5469,917176.2898,982377.185,1067872.72,372048.5925,373998.3224,414033.6634,896408.9268,896351.5226,1020917.533,1104089.023,1137736.784,1084949.391,500570.4564,455037.4776,412951.21,675403.2468,563428.5731,707987.2527,1117193.472,1110109.287,1166609.133,561278.5013,513488.3285,461335.7732,34653.34309,52813.88607,53040.58545,39358.30961,12614189.64,13292141.96,13549312.86,13353398.75,12598705.51,12541785.78,12978909.71,12937819.45,12738784.69,13174150.7,12842784.82
9.838_163.03885_RP,75988374.55,98696277.19,42287352,19505096.44,26964250.78,24617005.76,238321380.3,36468798.4,24818290.67,13581578.87,12183081.88,12581567.81,55879391.63,158754285.1,31828965.23,47526354.27,40751186.75,94256091.46,18999107.4,16924358.71,15314669,129493143.1,18087498.3,23445302.69,61755076.95,465828618.8,40061773.92,16298292.87,14241322.14,12735775.57,1516423.009,2370342.715,2171935.365,894872.0157,27589724.78,24652400.64,22400594.43,21828065.1,22865357.36,22962340.88,24998218.56,23457822.49,24278650.45,22168288.88,26207975.56
8.586_163.03887_RP,39222300.81,75894269.33,48787518.69,19191467.01,20812963.64,21441427.01,34301060.7,34398535.77,29133182.29,39532903.16,10169610.31,11989039.41,29757507.07,26718955.23,26966615.46,40971972.64,35460972.33,36243759.48,15172332.16,12731444.76,37449468.87,43779186.61,57665393.13,45518257.57,31832755.3,25207655.69,29794945.01,21320024.01,30521591.75,16485232.45,1686671.725,2639673.56,2163352.777,856936.5405,16480002.78,16851261.1,15600559.26,15987749.71,15065394.95,15744327.37,15903865.97,15378477.79,15809325.06,16308560.5,16721242.69
11.236_163.03886_RP,110680278.5,63315441.42,35915289.58,22456137.65,29347862.55,26668530.22,92001680.76,76892498.11,80151632.75,56699321.64,48253778.51,35044901.68,94116649.67,133181360.2,107337533.1,54094209.75,50034987.74,134548043.2,45434708.34,47741521.45,29988855.57,38494314.05,48727329.74,49417704.17,199819051.4,47980154.42,49259394.44,33144097.32,24115039.02,62358389.42,1474165.824,4162751.249,2488866.375,1018646.79,15290408.55,13423534.4,12092761.51,10015101.07,11416461.24,13579832.82,13048794.94,10792282.59,11820308.83,14462158.21,13667316.59
11.238_209.08069_RP,2693116.157,2345132.14,2613007.099,9247889.456,8983595.287,2771616.543,3772882.766,4061427.093,2990009.931,13186237.24,1670846.083,2181325.683,15659532.34,3657713.395,4049631.758,10817140.36,13002288.02,10153799.81,2243130.849,2013199.75,2354471.228,3075777.331,2954209.255,14157968.96,7616267.146,3322098.222,3440840.46,37675347.45,1278642.007,5317950.965,148993.5183,849219.8547,612199.9607,89647.10047,45361117.54,48027568.13,31544176.23,36012742.07,33022774.44,47308588.05,40413519.6,35561743.43,33061880.71,40408091.55,49211597
13.232_189.09086_RP,4660822.018,3815074.448,1588686.711,7288755.089,7790671.866,14562620.47,3260187.143,12170335.16,3375721.526,4538298.477,6875420.291,3827824.443,4789557.084,11297191.08,8051671.755,7381638.165,4354984.06,10868838.67,7103710.811,5197730.499,4746756.338,13976032.94,10565035.2,5707052.103,8064123.994,12925129.63,9302110.594,6205495.759,1360372.942,3832550.183,119818.3675,814565.8981,184754.9653,467229.857,20927433.19,20377190.53,20124965.21,22553315.03,21513135.74,21928250.29,19326936,20531786.81,20662479.1,20132531.88,20777567.62
1.479_335.09462_RP,5127584.447,4733810.353,4403395.795,4036490.186,3710227.516,2261514.127,1343036.254,1406754.593,1537076.554,2634571.067,5027505.327,3445534.711,1272348.982,1324938.675,1350800.904,1385570.087,1502717.505,1388864.514,2830091.107,4219226.652,3739098.079,2585418.78,4221990.569,13162320.79,1196187.98,1229926.376,1201594.661,2406122.953,4174318.274,6801916.832,40897.24416,63683.50941,64770.49902,35741.90432,38671800.3,31177525.84,35140286.39,40948583.02,38043423.05,41523517.55,41602079.46,38887814.11,39535752.38,33594368.03,32405876.02
9.623_249.07309_RP,1905216.885,1608621.176,1345338.774,1549206.476,1911539.266,1803438.066,2377577.473,2514400.986,1178656.678,794782.3992,767035.4195,837402.2312,2037487.947,2052948.226,2178019.69,2568598.761,2595833.355,2328738.847,1093450.363,960662.0267,866374.035,1334858.854,1194483.373,1346178.569,1771177.706,1616851.492,1575967.087,653905.0407,587447.1861,486126.3145,96702.02585,192948.212,120277.0147,31082.30602,24052192.47,19701090.82,18889662.37,17365254.43,16225248.98,16130373.77,13234188.31,22113363.21,18788396.76,19991357.12,20659165.89
12.157_177.05447_RP,14303499.23,25310531.09,51041012.91,5869134.136,3998225.321,18696453.55,3629979.248,3884420.79,7336646.269,23191842.81,37465054.39,44673576.49,3424848.964,4122131.583,3792264.228,4324320.359,4370534.609,21159336.34,15766989.45,17929529.91,33908682.84,3660269.934,7490504.278,3324585.128,3942912.793,15484501.17,10580970.51,43081844.99,55311630.53,54953828.45,749338.4706,2684609.044,519476.2515,307880.0125,43461752.92,37192526.77,36417855.41,35356181.68,35875971.33,43399529.22,39849023.17,36302119.36,33656122.28,38862017.05,41548164.48
10.024_169.04943_RP,62473180.23,73324056.58,71068837.47,65302149.59,67751907.39,60979741.38,176094698.5,119127262.8,65733324.77,37927242.04,33576996.13,37414422.23,186933551.1,204167584.3,117049456.7,121737954.2,45768137.54,91962888.82,94650812.72,50172869.71,64579707.39,60564109.32,39568350.78,72042514.39,140319414.4,115796802.4,102648392,31151490.38,31228521.78,39316340.78,4017751.637,360087.9639,945615.736,537130.8855,32243136.41,37646995.55,36598514.43,42230138.95,35646645.11,43147476.07,37934381.58,36223509.82,34438559.02,35337786.97,34789316.44
8.184_169.04944_RP,11537866.27,11059981.76,54692458.74,10190697.87,10770581.9,67461629.02,29284508.01,24784364.22,23504864.68,15799799.07,15160869.62,5164382.837,23105515.12,85128230.17,21471299.24,105700918.6,71090827.24,51699307.93,179350696.7,56468089.87,13985190.65,38790553.03,37405572.03,39347862.63,25984408.38,21599497.9,19899977.8,11737286.28,6095177.283,4947062.513,486786.856,514082.7711,580211.4353,58585.20681,14113815.1,19945839,19326948.74,20227109.47,19079950.88,22965406.58,15178777.44,19917898.17,19637446.31,18256898.01,15760742.58
9.927_169.04944_RP,10615550.13,12050502.95,11151977.54,46984166.46,48859087.45,44077266.16,22619780.71,21225452.74,9336121.459,9484969.774,8820306.922,8799896.357,20692577.01,22880515.06,18116768.85,97751763.61,26782369.26,22440875.18,18824787.15,43400489.72,12746816.42,54336377.02,15620301.95,65130427.76,136694672.9,18647901.94,100903081.1,11055175.39,9079373.105,41800317.86,362086.4524,819344.0317,347519.3752,380841.8161,5635426.52,5655459.756,4983596.986,5592892.211,5400499.994,6064279.992,4844097.015,5857807.582,6407393.348,5723180.024,6566116.758
8.108_169.04944_RP,12350381.57,9488271.412,45745897.16,69696765.68,11243203.61,64706591.97,26061762.24,21152737.5,19628093.32,5728662.394,7638298.869,6549299.717,32814248.77,84660044.29,142091824.4,104699344.2,83651625.32,137270963.1,48957965.14,68803880.41,13357420.79,40376557.12,28644044.8,43361923.32,27511657.2,19014650.06,66448149.35,15208912.1,7464184.554,6099071.01,532020.9208,292145.374,383731.1006,158386.1981,4537360.317,5714827.283,5999579.401,6282192.346,5799307.786,6936364.381,6017735.375,5081694.767,5324284.61,5653441.297,5310482.653
9.743_163.03884_RP,21099044.78,33830092.02,45143650.91,12612344.5,16122337.61,16273716.66,22432586.37,22365298.69,16577772.97,8539919.319,7597326.885,7902250.769,19775016.23,21594991.89,18590303.51,27483639.95,26700165.59,21736394.48,9481417.117,10814774.58,9115416.112,13845714.45,9620998.989,13663832.89,22906426.16,17698019.42,20919893.52,9619706.511,8205016.844,7118121.346,1064705.716,1227277.858,1390831.928,541771.7748,8214979.261,7149674.037,7527675.371,7792968.585,8186269.026,6829478.827,7586163.895,7028053.336,7535720.673,7989562.793,7714753.578
9.323_165.05445_RP,2957455.706,1711528.234,1327264.661,1814585.271,2010908.08,1996050.731,282015526.4,218569260.6,65298319.27,7478733.689,893328.6461,910327.9064,209989866.3,173668278,117634268.5,30555633.49,3348300.183,71359835.34,13733150.02,1314678.713,1149244.977,1933831.761,1629850.183,4260406.441,69240073.77,21786462.83,22566507.9,1031856.26,1978502.319,862000.8272,118513.3228,4210692.539,1093162.727,46710.23289,192055454.5,155397880.5,156365727.4,154291237.4,152288471.3,162061519.2,156248408,160677997,168295306.3,158456239.5,170658349.2
9.965_165.05447_RP,4019032.072,1679043.093,1990283.884,1643276.491,2001402.125,6862724.822,6199913.686,9434163.958,10400575.52,1076245.255,937439.18,5184419.1,21879537.46,22350145.24,16049974.27,23451512.91,9287048.735,14634750.96,1614887.117,1437901.202,1315086.948,8930298.642,2329373.205,6913467.544,21011117.55,26388797.42,13480514.81,1143879.624,1051511.228,892555.6187,93230.39131,204185.4647,167491.6028,57560.51776,75457858.5,61276707.16,55844297.6,55423325.91,53676623.01,60488918.1,59143055.72,61751163.85,59639219,60155802.05,67440669.87
9.873_165.05443_RP,2754751.231,2309299.61,2239045.454,2344282.742,2937481.29,2872940.764,3775425.67,4162192.381,3336659.31,1475156.591,1428473.813,1532041.143,4585523.232,21472433.52,14948463.43,27301259.27,5979611.186,4314250.703,2377956.738,2067315.131,1855924.925,9120984.394,2595655.535,6570264.977,15327365.54,3691134.107,3675083.038,1849276.06,1559375.133,1327383.295,138659.8603,856219.181,581276.2544,76439.168,6334119.443,4866015.601,4750527.919,4955677.728,4818682.189,5584026.279,4766235.953,5300865.533,5499070.205,5215908.041,5087891.193
13.073_228.07794_RP,43186461.08,18616674.59,8358761.653,2022805.914,2610142.128,2668589.008,3599487.016,3915150.081,3871748.118,1333545.953,1363551.358,1625356.346,3458385.02,3724175.455,4137413.346,4425934.518,4580325.156,4208196.105,2346830.445,2168770.082,1861992.329,3200882.678,2654175.039,2878453.788,25051066.36,11856821.92,14412493.3,1614129.796,1417355.583,1093634.665,125557.1043,305920.3105,193320.5612,106074.5928,17669458.62,17802731.47,17327813.58,17968070.84,16690280.45,17483898.81,17139129.59,15796566.63,18079445.86,16622936.39,18431908.71
3.612_139.05009_RP,18630387.53,14157074.04,8346964.164,696190275.5,840967269.7,791254146.9,17747557.26,36944375.73,37054689.6,558857096.5,453394833.8,592991522.8,21585306.15,61754549.23,39070980.01,33941603.63,25759907.7,19238719.85,623343611.1,637822043.9,634104174.6,1094392591,798958749.1,1045085788,33424246.96,48855092.78,24984283.47,695356376.7,768442751.2,625171857.2,39109.14341,311880.6151,69944.58237,55347.63288,73336632.8,76372137.05,77758772.8,76241365.81,77227842.98,70879801.91,76486204.62,77396427.5,75248680.75,77332374.19,72175101.94
11.991_194.09186_RP,1111629.854,530799.5721,755361.8899,910170.4306,1091274.622,1060380.1,1419704.431,1578890.11,1376411.407,540777.068,506896.3888,593745.0398,1390360.65,1468200.302,1583301.519,1833793.693,1844155.411,1702729.42,946945.9327,833685.3605,743447.8833,1268417.187,979261.8814,1150730.63,1415513.1,1399152.365,1425679.951,649391.1689,558747.4337,449818.309,56141.05417,93632.51973,75216.24214,43059.06434,1954392.812,1895067.67,1523403.634,1874638.98,1874889.994,2056272.504,1415485.739,1748672.471,1372045.044,1760633.661,1850483.573
8.813_188.07046_RP,5786352.307,1120607.249,1138035.423,1162411.321,1368730.734,1374794.991,1842254.772,2014094.744,1907420.381,3753362.415,1234146.833,1363261.781,1714914.642,1651324.664,1675613.516,2099281.401,2194020.555,2035404.114,1881293.51,873316.974,1398345.849,1293229.886,1101741.323,1295440.481,1680806.781,1700513.341,1709284.426,1009002.699,3817570.521,2741398.245,67223.67717,91114.51842,48858.21693,43503.58098,4085180.558,4211714.139,4126527.843,4026454.316,3935292.595,3961789.096,3988186.85,4213118.245,4267620.523,3993437.414,3974943.488
